,Customer_id,City,State,County,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely Responses,Timely Fixes,Timely Replacements,Reliability,Options,Respectfulness Response,Courteous Exchange,Active Listening
8767,K202230,West Palm Beach,FL,Palm Beach,33287,Rural,America/New_York,Art gallery manager,1.0,68.0,Regular High School Diploma,Full Time,30006.94,Divorced,Female,No,6.967612,8,0,1,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,36.19603,116.4769,6309.778,3,2,3,3,5,4,4,4
8768,L154203,Wallace,KS,Wallace,220,Urban,America/Denver,Lobbyist,1.0,44.0,Nursery School to 8th Grade,Part Time,37078.58,Married,Male,No,14.57416,17,1,1,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Mailed Check,62.1578,151.7576,5467.128,2,2,1,4,3,3,3,3
8769,K960941,Schoenchen,KS,Ellis,158,Suburban,America/Chicago,Animator,1.0,53.0,Associate's Degree,Part Time,33186.785,Separated,Female,No,15.57268,9,2,2,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Credit Card (automatic),71.13694,198.6801,6195.809,4,3,4,2,7,3,2,3
8770,W368352,Nora Springs,IA,Floyd,2159,Suburban,America/Chicago,"Scientist, research (medical)",1.0,39.0,Associate's Degree,Full Time,51228.78,Separated,Female,No,7.882261,12,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Credit Card (automatic),64.14083,144.8883,5667.006,5,5,5,3,2,6,5,5
8771,B568158,Bellmont,IL,Wabash,227,Urban,America/Chicago,Claims inspector/assessor,1.0,60.0,"Some College, 1 or More Years, No Degree",Unemployed,41164.66,Divorced,Female,No,9.553729,13,1,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Mailed Check,69.657,258.8125,6959.755,3,5,5,3,3,5,4,4
8772,M235859,Longmeadow,MA,Hampden,16022,Suburban,America/New_York,"Editor, commissioning",1.0,53.0,Professional School Degree,Full Time,81130.95,Widowed,Male,No,11.6468,12,0,1,No,One year,No,Yes,None,Yes,Yes,No,No,No,No,No,No,Yes,Credit Card (automatic),41.23951,113.3709,3623.079,5,4,4,3,3,5,5,3
8773,X774162,Mount Aetna,PA,Berks,131,Rural,America/New_York,Comptroller,1.0,42.0,"Some College, 1 or More Years, No Degree",Full Time,26005.03,Widowed,Female,No,15.53725,10,2,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,No,Electronic Check,49.20691,141.6912,4355.521,5,4,6,4,4,4,4,5
8774,D456001,Hempstead,NY,Nassau,2901,Urban,America/New_York,Sports therapist,8.0,33.0,Associate's Degree,Full Time,33971.73,Separated,Male,No,1.049154,4,0,0,No,One year,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,56.37573,223.3611,6089.067,3,4,4,2,5,5,4,4
8775,C356278,Mulberry,AR,Crawford,3937,Urban,America/Chicago,Solicitor,2.0,53.0,Doctorate Degree,Full Time,33186.785,Divorced,Male,No,4.737175,9,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,Yes,No,No,Yes,Credit Card (automatic),39.42138,128.2494,3838.725,4,2,5,5,1,4,4,3
8776,L319399,Concord,MA,Middlesex,19350,Suburban,America/New_York,Dancer,1.0,72.0,"Some College, 1 or More Years, No Degree",Full Time,71822.03,Divorced,Male,No,9.747426,12,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),66.31761,142.0692,6123.146,1,1,3,4,3,3,5,3
8777,N10509,Du Bois,IL,Washington,412,Rural,America/Chicago,Immunologist,8.0,39.0,Bachelor's Degree,Part Time,18813.32,Widowed,Female,No,9.586685,10,1,1,No,Two Year,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Electronic Check,62.52045,222.4825,6018.341,4,5,4,4,2,4,4,2
8778,C825312,Holderness,NH,Grafton,2180,Urban,America/New_York,Clinical psychologist,1.0,53.0,Master's Degree,Full Time,15426.3,Divorced,Female,No,9.2761,11,2,0,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Credit Card (automatic),71.40954,134.5084,5869.863,4,4,4,3,4,4,5,2
8779,L129384,Plain City,OH,Madison,14243,Suburban,America/New_York,Health promotion specialist,2.0,51.0,Master's Degree,Unemployed,29567.14,Widowed,Female,No,12.18157,12,2,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),58.96403,174.699,5534.707,3,2,3,3,3,3,4,3
8780,T56833,Louisa,VA,Louisa,13712,Urban,America/New_York,Conference centre manager,4.0,39.0,Regular High School Diploma,Full Time,19869.24,Widowed,Female,No,12.81335,8,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),60.72007,191.9539,5385.468,4,5,3,3,4,4,3,5
8781,T987467,Bradley,ME,Penobscot,1570,Suburban,America/New_York,Multimedia programmer,3.0,55.0,"Some College, Less than 1 Year",Full Time,33186.785,Never Married,Male,No,11.86879,13,2,1,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Electronic Check,61.46188,136.306,5760.474,3,4,2,3,4,2,2,4
8782,I62827,Geismar,LA,Ascension,7413,Rural,America/Chicago,Technical sales engineer,1.0,49.0,"Some College, 1 or More Years, No Degree",Full Time,7742.36,Married,Male,No,7.896364,10,4,0,Yes,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,Bank Transfer(automatic),55.09485,141.993,5278.986,2,3,3,5,3,4,3,3
8783,K316303,Overbrook,KS,Osage,2455,Suburban,America/Chicago,Immunologist,1.0,18.0,GED or Alternative Credential,Full Time,33186.785,Never Married,Female,No,7.567224,10,0,1,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Credit Card (automatic),40.53237,133.4427,3515.623,4,4,4,3,4,4,3,4
8784,C661614,Wheatland,PA,Mercer,680,Rural,America/New_York,Hydrographic surveyor,1.0,88.0,"9th Grade to 12th Grade, No Diploma",Student,11311.31,Married,Female,No,2.776181,14,0,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,71.26615,110.0126,5802.743,4,4,4,3,4,4,4,4
8785,O884860,Jamaica,VA,Middlesex,297,Rural,America/New_York,Tree surgeon,2.0,22.0,"Some College, 1 or More Years, No Degree",Full Time,13102.29,Divorced,Female,No,5.521261,11,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Bank Transfer(automatic),51.36891,145.6692,4429.962,4,5,2,2,3,3,3,1
8786,X349441,Ironwood,MI,Gogebic,7514,Urban,America/Menominee,Patent examiner,2.0,51.0,"Some College, 1 or More Years, No Degree",Full Time,28125.21,Never Married,Male,No,9.684262,13,2,2,No,Month-to-month,No,No,None,Yes,No,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),51.2129,105.1126,4493.014,3,4,3,3,4,2,3,4
8787,F486144,Armstrong,MO,Howard,754,Urban,America/Chicago,Mudlogger,0.0,34.0,"Some College, Less than 1 Year",Full Time,33186.785,Widowed,Female,Yes,11.7442,12,0,1,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),52.17851,243.279,5360.148,3,3,3,4,3,3,4,4
8788,A795602,Morrison,OK,Noble,1659,Suburban,America/Chicago,Cytogeneticist,1.0,51.0,"Some College, 1 or More Years, No Degree",Full Time,97230.0,Widowed,Female,No,13.08496,12,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Electronic Check,57.07265,207.6903,5095.802,5,5,4,5,3,2,3,4
8789,P374315,Knoxville,TN,Knox,30253,Rural,America/New_York,"Nurse, learning disability",1.0,51.0,No Schooling Completed,Full Time,33186.785,Separated,Female,No,6.846854,8,2,0,No,Two Year,No,Yes,DSL,Yes,No,No,Yes,No,Yes,No,No,No,Credit Card (automatic),50.49273,126.9579,3382.424,3,3,3,5,2,4,4,5
8790,L393972,San Jacinto,CA,Riverside,16783,Suburban,America/Los_Angeles,Ergonomist,0.0,72.0,Master's Degree,Student,9841.71,Widowed,Female,No,12.42614,3,1,1,No,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),36.19603,154.3396,5048.67,3,3,3,3,5,3,4,5
8791,L940323,Hillsborough,NC,Orange,26054,Suburban,America/New_York,Marine scientist,1.0,79.0,"Some College, 1 or More Years, No Degree",Full Time,33129.89,Never Married,Female,No,8.908382,19,0,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Mailed Check,71.44791,147.4886,5964.71,4,4,5,4,5,3,5,4
8792,U515711,Lakeshore,CA,Fresno,21,Rural,America/Los_Angeles,Television camera operator,2.0,80.0,Regular High School Diploma,Student,11491.42,Divorced,Male,No,11.50711,12,0,0,No,Two Year,Yes,No,None,No,Yes,No,Yes,No,No,Yes,Yes,No,Mailed Check,66.50713,231.1427,6078.515,4,4,4,6,2,3,4,2
8793,U344970,Woodland,MI,Barry,1448,Suburban,America/Detroit,Occupational therapist,3.0,24.0,Nursery School to 8th Grade,Part Time,91326.09,Divorced,Male,No,11.60858,14,1,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Mailed Check,61.82003,129.5686,5640.896,2,2,3,4,4,2,2,3
8794,S199014,Sturgeon,MO,Boone,2004,Suburban,America/Chicago,Television/film/video producer,4.0,53.0,Regular High School Diploma,Full Time,12537.81,Married,Female,No,11.87336,16,2,1,No,Month-to-month,No,Yes,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),51.99282,139.5625,4977.282,4,4,5,3,4,3,5,4
8795,S944238,Nashville,TN,Davidson,1206,Rural,America/Chicago,"Engineer, energy",1.0,53.0,Bachelor's Degree,Part Time,29161.56,Divorced,Female,No,9.198508,15,1,0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),68.93363,205.8048,6101.209,4,4,3,4,3,3,3,2
8796,M752980,Harbor View,OH,Lucas,61,Urban,America/New_York,Actuary,1.0,71.0,GED or Alternative Credential,Unemployed,32720.92,Divorced,Female,No,9.286813,10,3,2,Yes,One year,No,No,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,68.59726,150.5173,6228.7,5,5,4,3,4,4,6,4
8797,T482512,Rock Valley,IA,Sioux,5044,Suburban,America/Chicago,Dietitian,2.0,67.0,Master's Degree,Full Time,33186.785,Never Married,Male,No,6.365362,9,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Mailed Check,67.53691,136.4563,5711.52,4,3,3,5,5,4,4,4
8798,L542612,Fargo,OK,Ellis,739,Rural,America/Chicago,"Teacher, secondary school",4.0,77.0,Bachelor's Degree,Full Time,17893.93,Widowed,Male,No,3.643376,16,0,0,No,One year,No,No,None,Yes,No,No,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),65.77898,126.8534,5756.843,4,4,5,2,5,2,2,2
8799,I679830,Middleton,MI,Gratiot,865,Urban,America/Detroit,"Solicitor, Scotland",0.0,49.0,"9th Grade to 12th Grade, No Diploma",Part Time,11575.14,Married,Male,No,43.14144,18,0,0,No,One year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),64.48578,227.1075,5783.315,5,4,3,4,4,3,4,3
8800,L933426,Gheens,LA,Lafourche,1210,Rural,America/Chicago,Theatre manager,1.0,78.0,"Some College, 1 or More Years, No Degree",Student,37039.36,Divorced,Male,No,7.759607,10,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),68.68812,275.4786,6237.317,2,3,3,4,4,2,2,3
8801,K725096,San Luis Obispo,CA,San Luis Obispo,36550,Urban,America/Los_Angeles,"Scientist, research (life sciences)",0.0,89.0,Regular High School Diploma,Full Time,46051.44,Married,Male,No,12.66611,10,0,0,No,Month-to-month,No,No,DSL,No,No,No,No,No,Yes,Yes,Yes,No,Bank Transfer(automatic),64.79987,198.9404,6099.425,4,3,3,3,5,3,4,4
8802,D225235,Rockford,MI,Kent,36711,Suburban,America/Detroit,Public affairs consultant,2.0,26.0,Regular High School Diploma,Full Time,42539.6,Widowed,Female,No,12.94306,10,1,0,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,66.70002,160.0086,5765.098,4,4,4,4,4,4,4,3
8803,Q822881,Bethpage,TN,Sumner,6473,Urban,America/Chicago,Air traffic controller,4.0,42.0,Bachelor's Degree,Full Time,9374.34,Separated,Male,No,5.092019,11,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,No,Bank Transfer(automatic),55.40847,157.3811,4843.561,2,1,2,5,4,3,3,2
8804,K112352,Stratford,SD,Brown,215,Suburban,America/Chicago,IT sales professional,1.0,45.0,Regular High School Diploma,Full Time,20114.83,Married,Male,No,12.77636,12,2,1,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),58.52385,193.9961,5246.886,3,4,3,4,5,4,4,3
8805,N523135,La Center,WA,Clark,8689,Suburban,America/Los_Angeles,"Psychologist, prison and probation services",1.0,53.0,Master's Degree,Full Time,8361.24,Never Married,Male,No,11.42488,11,0,2,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Bank Transfer(automatic),69.12212,179.6202,6093.077,4,4,5,2,4,2,3,2
8806,Q26506,Pineland,SC,Jasper,1150,Rural,America/New_York,Forest/woodland manager,7.0,65.0,"Some College, 1 or More Years, No Degree",Retired,12555.95,Divorced,Female,Yes,7.197249,9,0,0,Yes,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),70.7555,254.7195,7081.307,5,6,5,2,3,5,5,3
8807,R593883,Mapleton,ND,Cass,1348,Rural,America/Chicago,Trading standards officer,1.0,72.0,Nursery School to 8th Grade,Full Time,33186.785,Divorced,Male,No,10.73985,9,1,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),62.23897,138.848,5806.102,3,4,4,3,3,4,4,3
8808,N222050,Thompsons Station,TN,Williamson,15738,Suburban,America/Chicago,Associate Professor,3.0,43.0,Associate's Degree,Student,50100.2,Never Married,Female,No,2.880796,7,0,0,No,Two Year,No,No,None,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,69.27587,174.1439,6309.305,3,2,3,4,4,4,4,3
8809,Z460359,Pittsboro,IN,Hendricks,6572,Rural,America/Indiana/Indianapolis,Trading standards officer,4.0,44.0,Regular High School Diploma,Full Time,22802.9,Separated,Female,No,5.35278,7,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,48.27562,139.5063,4797.291,2,3,3,3,3,3,4,4
8810,K885847,Braddock Heights,MD,Frederick,199,Rural,America/New_York,Research scientist (maths),2.0,50.0,Bachelor's Degree,Full Time,33186.785,Widowed,Male,No,6.695763,19,0,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,No,Electronic Check,69.31577,127.2446,3382.424,5,5,5,4,3,4,4,3
8811,V698076,Bolton,CT,Tolland,4928,Urban,America/New_York,Pension scheme manager,0.0,86.0,Regular High School Diploma,Full Time,33186.785,Divorced,Male,Yes,11.26521,12,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),43.87969,208.0136,4042.115,4,4,5,3,4,2,2,3
8812,A825502,Rose City,MI,Ogemaw,2068,Urban,America/Detroit,"Engineer, manufacturing systems",1.0,29.0,Regular High School Diploma,Full Time,82983.69,Divorced,Female,No,9.757232,13,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,36.19603,216.257,5544.621,4,4,3,3,4,2,6,1
8813,H928939,Vista,CA,San Diego,39043,Rural,America/Los_Angeles,Occupational psychologist,1.0,56.0,Master's Degree,Full Time,57552.49,Widowed,Female,No,12.49735,20,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,No,Electronic Check,57.60401,139.7036,4865.052,4,4,3,3,4,5,3,4
8814,X37445,Vale,NC,Lincoln,10056,Suburban,America/New_York,Immunologist,1.0,29.0,Bachelor's Degree,Part Time,111778.1,Married,Male,No,10.35614,19,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,47.67256,221.1756,4666.085,3,3,3,3,3,3,3,3
8815,J33472,Virginia,NE,Gage,176,Urban,America/Chicago,"Journalist, newspaper",0.0,73.0,Master's Degree,Part Time,9316.7,Married,Male,No,11.87521,13,0,2,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Credit Card (automatic),65.99581,208.1762,6238.599,4,4,3,3,2,4,4,4
8816,C582722,New Springfield,OH,Mahoning,1672,Urban,America/New_York,Aeronautical engineer,0.0,53.0,Master's Degree,Full Time,1935.7,Divorced,Male,No,5.198248,17,0,0,Yes,One year,No,No,None,Yes,No,No,No,Yes,Yes,No,Yes,No,Bank Transfer(automatic),65.27026,141.0078,5599.714,4,4,3,4,2,3,5,4
8817,L980328,Saint Ansgar,IA,Mitchell,2335,Suburban,America/Chicago,Regulatory affairs officer,3.0,65.0,"9th Grade to 12th Grade, No Diploma",Full Time,11955.52,Never Married,Male,No,8.025444,10,1,0,No,Two Year,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No,Electronic Check,68.61891,161.6295,6463.857,2,2,3,4,4,4,4,4
8818,X808372,Rome,IN,Perry,285,Rural,America/Indiana/Tell_City,Commercial art gallery manager,0.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,19329.4,Divorced,Male,Yes,5.519722,8,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),47.60481,273.7082,4546.719,2,2,4,4,3,4,2,3
8819,B601895,Wagener,SC,Aiken,5190,Urban,America/New_York,Corporate investment banker,2.0,53.0,Regular High School Diploma,Full Time,33186.785,Widowed,Male,No,7.082879,7,0,0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Credit Card (automatic),68.47424,160.2715,5805.877,3,4,3,4,5,3,2,4
8820,E920808,Jacksonville,IL,Morgan,26749,Suburban,America/Chicago,Hotel manager,2.0,49.0,Regular High School Diploma,Full Time,30964.02,Divorced,Female,No,10.25149,15,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),62.78883,242.2052,5841.625,2,3,2,3,3,3,3,3
8821,X972558,Rialto,CA,San Bernardino,19556,Rural,America/Los_Angeles,Electronics engineer,0.0,82.0,Master's Degree,Retired,33186.785,Separated,Female,No,6.569795,9,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,48.01685,228.6365,4240.154,4,3,5,3,4,4,4,3
8822,V330988,Mathis,TX,San Patricio,9725,Suburban,America/Chicago,Public house manager,2.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Widowed,Male,No,10.79208,11,1,1,Yes,Two Year,Yes,No,None,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),71.07998,221.321,6522.842,3,2,3,3,4,2,5,5
8823,T767556,Branchland,WV,Lincoln,4976,Suburban,America/New_York,Banker,0.0,77.0,Bachelor's Degree,Part Time,44511.9,Separated,Male,Yes,30.96987,11,2,0,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),61.48122,270.8182,5700.116,2,2,2,5,2,3,3,3
8824,R790383,Luna Pier,MI,Monroe,1236,Suburban,America/Detroit,Audiological scientist,1.0,18.0,Regular High School Diploma,Full Time,29670.11,Separated,Male,No,14.03088,11,1,1,No,Month-to-month,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Mailed Check,70.42068,204.5219,6314.533,5,5,6,6,2,5,5,4
8825,B831355,Yellville,AR,Marion,6460,Urban,America/Chicago,Retail buyer,1.0,26.0,Bachelor's Degree,Retired,21046.8,Separated,Male,No,14.13134,17,4,1,No,Month-to-month,No,No,None,Yes,No,Yes,No,No,No,No,Yes,No,Bank Transfer(automatic),67.10773,119.0755,3382.424,5,4,4,3,4,4,4,4
8826,M231870,North Augusta,SC,Edgefield,15762,Suburban,America/New_York,"Engineer, drilling",0.0,22.0,Regular High School Diploma,Retired,40885.91,Separated,Female,No,7.017532,10,0,1,No,Month-to-month,No,No,Fiber Optic,No,No,Yes,No,No,No,No,Yes,No,Electronic Check,60.31971,149.4878,3382.424,3,3,2,2,5,3,4,2
8827,P635169,Cayuta,NY,Schuyler,471,Rural,America/New_York,"Engineer, structural",10.0,66.0,Nursery School to 8th Grade,Full Time,7974.41,Never Married,Female,No,8.77095,14,3,1,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Bank Transfer(automatic),60.69166,160.4189,5456.215,5,3,5,4,4,5,5,2
8828,Y584273,Saint Paul,MN,Washington,28849,Rural,America/Chicago,Landscape architect,1.0,63.0,Regular High School Diploma,Full Time,33186.785,Widowed,Female,No,9.846743,14,3,1,No,Month-to-month,No,No,Fiber Optic,No,No,Yes,No,No,No,Yes,No,No,Electronic Check,70.56821,140.3015,6036.968,5,4,3,3,3,4,3,2
8829,E559589,St John,KS,Stafford,1920,Suburban,America/Chicago,Insurance claims handler,1.0,54.0,Bachelor's Degree,Retired,33186.785,Separated,Male,No,11.40301,17,2,0,No,Month-to-month,Yes,No,None,Yes,No,No,No,No,Yes,No,No,Yes,Bank Transfer(automatic),58.95425,92.6106,4930.445,5,7,5,3,4,5,5,5
8830,S812132,Holly Grove,AR,Monroe,1148,Rural,America/Chicago,Field trials officer,2.0,53.0,Regular High School Diploma,Retired,186156.6,Divorced,Male,No,13.24887,13,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),65.66957,255.9126,6174.944,4,4,3,3,3,5,4,2
8831,A957431,Perry,GA,Houston,20167,Rural,America/New_York,"Sound technician, broadcasting/film/video",1.0,80.0,Associate's Degree,Student,10795.57,Widowed,Male,No,16.81104,7,0,0,No,Two Year,Yes,No,None,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Bank Transfer(automatic),50.71608,149.1199,4577.777,3,3,2,4,3,5,3,2
8832,X748009,Harrells,NC,Sampson,1962,Suburban,America/New_York,Claims inspector/assessor,4.0,72.0,"Some College, 1 or More Years, No Degree",Full Time,18961.05,Separated,Female,No,10.04522,17,1,2,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Mailed Check,70.77383,145.8789,5943.959,3,3,4,3,3,4,3,2
8833,T279040,Brownsboro,TX,Henderson,4611,Urban,America/Chicago,Proofreader,3.0,53.0,Regular High School Diploma,Full Time,56565.69,Married,Male,No,6.383237,10,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No,No,Electronic Check,63.9264,160.4154,5559.691,3,3,2,3,4,2,1,3
8834,W619405,Dorsey,IL,Madison,920,Rural,America/Chicago,Local government officer,1.0,53.0,Regular High School Diploma,Retired,8167.63,Married,Female,No,11.40563,10,0,0,Yes,Month-to-month,Yes,No,None,Yes,No,No,No,Yes,No,No,Yes,No,Electronic Check,71.59439,127.1052,6018.175,4,4,3,4,5,4,4,5
8835,D683005,Grand Coulee,WA,Grant,1576,Urban,America/Los_Angeles,"Teacher, primary school",1.0,61.0,"Some College, 1 or More Years, No Degree",Retired,75515.78,Divorced,Female,No,6.009688,12,0,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),71.05361,162.7002,6497.863,5,5,4,5,1,3,4,4
8836,D840710,Coral,MI,Montcalm,1480,Urban,America/Detroit,Lexicographer,0.0,29.0,"Some College, 1 or More Years, No Degree",Part Time,37399.88,Widowed,Male,No,11.75295,18,0,0,No,Two Year,No,Yes,DSL,Yes,No,No,No,No,Yes,Yes,No,No,Credit Card (automatic),58.73457,132.6607,5537.702,4,4,5,3,4,5,5,4
8837,C37582,Ouaquaga,NY,Broome,15,Rural,America/New_York,Advice worker,1.0,84.0,"Some College, 1 or More Years, No Degree",Full Time,60276.48,Widowed,Female,No,6.875659,3,2,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,36.19603,139.5045,5797.444,2,2,3,5,3,4,3,3
8838,S59586,Rogers,AR,Benton,40770,Rural,America/Chicago,Comptroller,0.0,53.0,GED or Alternative Credential,Full Time,15299.42,Widowed,Male,Yes,8.461379,8,3,1,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),51.67488,243.0779,5050.701,3,4,2,3,4,3,3,4
8839,Z16192,Holtville,CA,Imperial,8979,Suburban,America/Los_Angeles,Retail banker,1.0,41.0,"Some College, 1 or More Years, No Degree",Full Time,58545.72,Never Married,Male,No,8.379348,14,0,1,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Bank Transfer(automatic),60.93346,165.4917,5888.452,4,3,4,5,3,4,5,5
8840,C533700,South Hero,VT,Grand Isle,1666,Suburban,America/New_York,Secondary school teacher,4.0,77.0,Regular High School Diploma,Full Time,12912.29,Never Married,Male,No,41.58463,12,0,1,No,Month-to-month,No,No,None,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Mailed Check,42.82102,165.8546,3862.29,3,2,3,1,5,2,3,3
